Date,Open,High,Low,Close,Adj Close,Volume
2016-03-01,12.455000,12.700000,12.450000,12.640000,12.152447,200000
2016-03-02,12.415000,12.630000,12.415000,12.630000,12.142833,190600
2016-03-03,12.725000,12.825000,12.725000,12.780000,12.287045,114600
2016-03-04,12.790000,12.995000,12.785000,12.785000,12.291854,212200
2016-03-07,12.715000,13.275000,12.710000,13.110000,12.604318,599400
2016-03-08,12.750000,13.045000,12.750000,12.860000,12.363960,286800
2016-03-09,12.765000,12.860000,12.675000,12.750000,12.258203,85000
2016-03-10,12.800000,12.800000,12.380000,12.510000,12.027461,198800
2016-03-11,12.800000,12.910000,12.650000,12.890000,12.392804,210000
2016-03-14,12.850000,12.940000,12.815000,12.900000,12.402419,271600
2016-03-15,12.935000,12.975000,12.885000,12.950000,12.450489,175200
2016-03-16,12.655000,12.850000,12.640000,12.795000,12.301468,88200
2016-03-17,12.545000,12.830000,12.545000,12.830000,12.335118,254800
2016-03-18,12.480000,12.640000,12.480000,12.605000,12.118797,142600
2016-03-21,12.605000,12.730000,12.520000,12.650000,12.162061,98600
2016-03-22,12.490000,12.560000,12.445000,12.550000,12.065918,179400
2016-03-23,12.455000,12.530000,12.325000,12.325000,11.849596,108400
2016-03-24,12.215000,12.350000,12.215000,12.305000,11.830368,156000
2016-03-28,11.880000,12.200000,11.880000,12.100000,11.727869,179400
2016-03-29,12.130000,12.220000,11.910000,12.175000,11.800561,120200
2016-03-30,12.030000,12.220000,12.030000,12.185000,11.810255,191000
2016-03-31,11.980000,12.015000,11.905000,11.955000,11.587327,352800
2016-04-01,11.900000,12.230000,11.900000,12.205000,11.829639,171600
2016-04-04,12.060000,12.320000,12.060000,12.175000,11.800561,133600
2016-04-05,12.175000,12.410000,12.175000,12.385000,12.004104,347800
2016-04-06,12.340000,12.595000,12.340000,12.595000,12.207645,150800
2016-04-07,12.695000,12.805000,12.630000,12.715000,12.323954,460200
2016-04-08,12.900000,13.250000,12.900000,13.075000,12.672881,206200
2016-04-11,13.015000,13.250000,13.015000,13.095000,12.692266,79200
2016-04-12,13.120000,13.370000,13.120000,13.370000,12.958809,265000
2016-04-13,13.455000,13.595000,13.455000,13.590000,13.172044,214400
2016-04-14,13.445000,13.655000,13.445000,13.490000,13.075119,96400
2016-04-15,13.630000,13.685000,13.500000,13.650000,13.230198,135600
2016-04-18,13.275000,13.540000,13.240000,13.500000,13.084812,137200
2016-04-19,13.780000,13.965000,13.780000,13.840000,13.414354,227200
2016-04-20,13.830000,13.980000,13.740000,13.925000,13.496741,223200
2016-04-21,13.625000,13.980000,13.625000,13.750000,13.327122,128200
2016-04-22,14.035000,14.210000,14.020000,14.210000,13.772976,354800
2016-04-25,14.000000,14.235000,14.000000,14.135000,13.700282,124400
2016-04-26,14.090000,14.160000,14.025000,14.125000,13.690590,100200
2016-04-27,14.015000,14.165000,13.890000,14.050000,13.617898,122600
2016-04-28,13.720000,13.765000,13.400000,13.400000,12.987887,118200
2016-04-29,13.445000,13.575000,13.350000,13.380000,12.968502,160400
2016-05-02,13.740000,13.740000,13.495000,13.625000,13.205967,51800
2016-05-03,13.570000,13.720000,13.425000,13.570000,13.152659,111400
2016-05-04,13.500000,13.500000,13.365000,13.415000,13.002425,172800
2016-05-05,13.540000,13.570000,13.430000,13.560000,13.142967,153400
2016-05-06,13.265000,13.365000,13.160000,13.345000,12.934578,63200
2016-05-09,13.470000,13.635000,13.325000,13.390000,12.978196,99000
2016-05-10,13.450000,13.800000,13.450000,13.780000,13.356200,109600
2016-05-11,14.000000,14.065000,13.885000,13.955000,13.525817,102400
2016-05-12,13.935000,14.035000,13.830000,13.880000,13.453125,86600
2016-05-13,13.360000,13.475000,13.240000,13.420000,13.007272,44600
2016-05-16,13.315000,13.500000,13.290000,13.495000,13.079965,98800
2016-05-17,13.465000,13.600000,13.425000,13.500000,13.084812,313400
2016-05-18,13.560000,13.775000,13.535000,13.655000,13.235044,70400
2016-05-19,13.515000,13.645000,13.500000,13.575000,13.157505,64200
2016-05-20,13.820000,13.925000,13.725000,13.800000,13.375586,152800
2016-05-23,13.780000,14.100000,13.780000,14.000000,13.569434,188400
2016-05-24,14.025000,14.025000,13.715000,13.955000,13.525817,82600
2016-05-25,14.025000,14.100000,13.740000,13.745000,13.322277,931800
2016-05-26,13.675000,13.815000,13.540000,13.775000,13.351353,231400
2016-05-27,13.785000,13.830000,13.650000,13.770000,13.346508,196600
2016-05-31,13.840000,13.985000,13.840000,13.910000,13.482201,136000
2016-06-01,14.005000,14.190000,14.005000,14.115000,13.680896,573000
2016-06-02,13.855000,13.960000,13.795000,13.960000,13.530664,385400
2016-06-03,13.920000,13.940000,13.750000,13.860000,13.433739,93400
2016-06-06,14.165000,14.295000,14.075000,14.245000,13.806900,352000
2016-06-07,14.105000,14.310000,14.095000,14.235000,13.797207,142200
2016-06-08,14.260000,14.425000,14.255000,14.360000,13.918363,147600
2016-06-09,14.295000,14.295000,14.185000,14.255000,13.816591,272800
2016-06-10,13.805000,13.855000,13.715000,13.750000,13.327122,254800
2016-06-13,13.470000,13.505000,13.360000,13.375000,12.963656,242800
2016-06-14,13.315000,13.350000,13.215000,13.300000,12.890963,819600
2016-06-15,13.235000,13.490000,13.235000,13.400000,12.987887,363200
2016-06-16,13.395000,13.495000,13.300000,13.475000,13.060581,140000
2016-06-17,13.210000,13.425000,13.210000,13.355000,12.944272,119800
2016-06-20,13.670000,13.945000,13.670000,13.770000,13.346508,215000
2016-06-21,13.845000,13.975000,13.740000,13.875000,13.448279,293400
2016-06-22,14.320000,14.340000,14.210000,14.265000,13.826284,317400
2016-06-23,14.420000,14.545000,14.420000,14.545000,14.097673,264600
2016-06-24,13.500000,13.840000,13.425000,13.725000,13.302892,206200
2016-06-27,13.745000,13.825000,13.575000,13.750000,13.327122,370600
2016-06-28,14.035000,14.075000,13.865000,13.935000,13.506434,756600
2016-06-29,14.130000,14.315000,14.120000,14.280000,13.840823,598000
2016-06-30,13.925000,14.395000,13.925000,14.050000,13.617898,154800
2016-07-01,13.800000,13.915000,13.750000,13.860000,13.433739,77600
2016-07-05,13.780000,13.940000,13.780000,13.835000,13.409510,194200
2016-07-06,13.725000,13.820000,13.615000,13.815000,13.390123,92600
2016-07-07,13.715000,13.815000,13.600000,13.700000,13.278660,156200
2016-07-08,13.595000,13.665000,13.505000,13.655000,13.235044,123000
2016-07-11,13.900000,14.190000,13.900000,14.115000,13.680896,98000
2016-07-12,14.110000,14.305000,14.105000,14.250000,13.811745,249200
2016-07-13,14.075000,14.150000,14.000000,14.115000,13.680896,66200
2016-07-14,14.180000,14.390000,14.180000,14.330000,13.889285,144200
2016-07-15,14.435000,14.435000,14.000000,14.220000,13.782667,120600
2016-07-18,13.635000,14.250000,13.095000,13.110000,12.706806,1432800
2016-07-19,12.700000,12.815000,12.600000,12.705000,12.314261,1116200
2016-07-20,12.575000,12.815000,12.575000,12.795000,12.401494,1512800
2016-07-21,12.685000,12.685000,12.525000,12.555000,12.168875,1561600
2016-07-22,12.720000,12.765000,12.625000,12.700000,12.309416,998800
2016-07-25,12.255000,12.910000,12.255000,12.870000,12.474187,1162800
2016-07-26,12.665000,13.325000,12.665000,12.885000,12.488727,601600
2016-07-27,12.885000,12.890000,12.630000,12.765000,12.372416,270200
2016-07-28,12.865000,12.925000,12.565000,12.920000,12.522649,302200
2016-07-29,13.525000,13.750000,13.520000,13.730000,13.307738,264400
2016-08-01,14.410000,14.410000,14.150000,14.300000,13.860209,257400
2016-08-02,14.500000,14.775000,14.500000,14.775000,14.320600,379200
2016-08-03,14.690000,14.760000,14.330000,14.555000,14.107366,105200
2016-08-04,14.500000,14.575000,14.360000,14.405000,13.961978,58600
2016-08-05,14.385000,14.390000,14.205000,14.355000,13.913516,305400
2016-08-08,14.820000,14.820000,14.525000,14.605000,14.155827,63200
2016-08-09,15.035000,15.200000,15.030000,15.150000,14.684066,165200
2016-08-10,15.325000,15.690000,15.300000,15.550000,15.071765,871200
2016-08-11,15.785000,15.950000,15.775000,15.840000,15.352847,673000
2016-08-12,15.540000,15.680000,15.435000,15.640000,15.158998,393800
2016-08-15,16.635000,16.745001,16.629999,16.680000,16.167011,606600
2016-08-16,16.844999,17.280001,16.795000,16.825001,16.307554,388000
2016-08-17,16.635000,16.635000,16.285000,16.285000,15.784159,421000
2016-08-18,15.955000,16.145000,15.955000,16.125000,15.629080,134000
2016-08-19,16.000000,16.170000,15.995000,16.059999,15.566079,194000
2016-08-22,16.129999,16.170000,16.049999,16.165001,15.667850,144200
2016-08-23,16.500000,16.625000,16.459999,16.540001,16.031319,235000
2016-08-24,16.360001,16.510000,16.320000,16.360001,15.856855,154400
2016-08-25,16.469999,16.725000,16.469999,16.700001,16.186399,430400
2016-08-26,16.504999,16.684999,16.379999,16.500000,15.992548,194400
2016-08-29,16.500000,16.670000,16.500000,16.639999,16.128242,65400
2016-08-30,16.395000,16.440001,16.275000,16.370001,15.866547,122000
2016-08-31,16.325001,16.365000,16.225000,16.299999,15.798700,87400
2016-09-01,16.520000,16.639999,16.520000,16.570000,16.060392,83600
2016-09-02,16.590000,16.725000,16.590000,16.639999,16.128242,213600
2016-09-06,16.590000,16.860001,16.565001,16.860001,16.341478,239400
2016-09-07,16.940001,16.940001,16.785000,16.870001,16.351168,77600
2016-09-08,16.565001,16.844999,16.565001,16.745001,16.230015,62000
2016-09-09,16.665001,16.745001,16.469999,16.525000,16.016779,598200
2016-09-12,16.385000,16.540001,16.325001,16.500000,15.992548,81400
2016-09-13,16.070000,16.184999,15.850000,15.900000,15.411000,59400
2016-09-14,15.765000,15.835000,15.695000,15.790000,15.304383,157800
2016-09-15,15.725000,15.735000,15.500000,15.680000,15.197767,281800
2016-09-16,15.590000,15.675000,15.470000,15.575000,15.095995,128000
2016-09-19,15.530000,15.675000,15.530000,15.590000,15.110534,65800
2016-09-20,15.810000,15.905000,15.750000,15.755000,15.270460,283600
2016-09-21,16.150000,16.549999,16.150000,16.549999,16.041008,96400
2016-09-22,16.639999,16.740000,16.639999,16.709999,16.196089,335600
2016-09-23,16.510000,16.510000,16.389999,16.389999,15.885929,117000
2016-09-26,16.355000,16.395000,16.264999,16.350000,15.847160,127000
2016-09-27,16.344999,16.540001,16.344999,16.475000,16.061552,81800
2016-09-28,16.350000,16.350000,16.184999,16.299999,15.890946,53600
2016-09-29,16.290001,16.434999,16.290001,16.375000,15.964064,101600
2016-09-30,16.139999,16.200001,16.014999,16.160000,15.754457,115000
2016-10-03,15.925000,16.065001,15.775000,15.885000,15.486360,52800
2016-10-04,15.965000,16.010000,15.845000,15.875000,15.476610,57800
2016-10-05,15.875000,15.965000,15.790000,15.945000,15.544854,192400
2016-10-06,15.940000,16.080000,15.795000,15.880000,15.481484,112800
2016-10-07,15.915000,15.930000,15.825000,15.910000,15.510733,264000
2016-10-10,15.875000,15.930000,15.875000,15.925000,15.525356,194000
2016-10-11,16.200001,16.295000,16.115000,16.155001,15.749584,159800
2016-10-12,15.980000,16.000000,15.800000,15.865000,15.466861,139800
2016-10-13,15.570000,15.700000,15.415000,15.670000,15.276755,63000
2016-10-14,15.980000,16.195000,15.980000,16.139999,15.734959,176600
2016-10-17,16.100000,16.195000,16.100000,16.165001,15.759333,103800
2016-10-18,16.014999,16.160000,15.940000,15.990000,15.588723,31600
2016-10-19,15.840000,15.945000,15.725000,15.920000,15.520480,121400
2016-10-20,15.995000,16.040001,15.905000,15.990000,15.588723,116400
2016-10-21,15.855000,15.965000,15.750000,15.840000,15.442490,69600
2016-10-24,15.810000,15.935000,15.680000,15.810000,15.413241,66400
2016-10-25,15.500000,15.795000,15.500000,15.560000,15.169516,74800
2016-10-26,15.735000,15.850000,15.655000,15.725000,15.330375,73400
2016-10-27,16.000000,16.000000,15.745000,15.830000,15.432740,164400
2016-10-28,15.765000,15.920000,15.605000,15.850000,15.452238,84600
2016-10-31,15.540000,15.750000,15.540000,15.750000,15.354747,40800
2016-11-01,15.360000,15.660000,15.355000,15.485000,15.096396,151000
2016-11-02,15.395000,15.440000,15.155000,15.220000,14.838049,138800
2016-11-03,15.325000,15.325000,15.135000,15.165000,14.784428,114800
2016-11-04,15.120000,15.230000,15.055000,15.105000,14.725934,53600
2016-11-07,15.405000,15.450000,15.105000,15.405000,15.018405,128000
2016-11-08,15.360000,15.505000,15.265000,15.465000,15.076900,184600
2016-11-09,14.810000,15.365000,14.715000,15.190000,14.808800,415600
2016-11-10,15.480000,15.500000,15.265000,15.395000,15.008657,169600
2016-11-11,15.255000,15.395000,15.255000,15.375000,14.989158,77000
2016-11-14,15.425000,15.425000,14.975000,15.100000,14.721058,93600
2016-11-15,15.040000,15.225000,15.040000,15.195000,14.813674,163200
2016-11-16,15.225000,15.370000,15.195000,15.250000,14.867294,45800
2016-11-17,15.315000,15.485000,15.315000,15.410000,15.023278,154400
2016-11-18,15.410000,15.485000,15.265000,15.370000,14.984283,39600
2016-11-21,15.280000,15.490000,15.280000,15.440000,15.052526,52800
2016-11-22,15.645000,15.645000,15.475000,15.525000,15.135393,164400
2016-11-23,15.500000,15.620000,15.390000,15.475000,15.086650,94800
2016-11-25,15.300000,15.300000,14.875000,15.015000,14.638192,51800
2016-11-28,14.800000,14.995000,14.750000,14.895000,14.521204,63200
2016-11-29,14.795000,14.935000,14.795000,14.910000,14.535827,374400
2016-11-30,15.020000,15.045000,14.935000,14.975000,14.599196,458200
2016-12-01,15.035000,15.050000,14.875000,14.885000,14.511456,245000
2016-12-02,14.825000,15.105000,14.825000,15.100000,14.721058,104800
2016-12-05,14.895000,15.095000,14.895000,15.045000,14.667439,64000
2016-12-06,15.055000,15.750000,15.055000,15.495000,15.106146,979000
2016-12-07,16.150000,16.450001,16.075001,16.445000,16.032309,622200
2016-12-08,17.049999,17.200001,17.000000,17.125000,16.695242,421000
2016-12-09,17.094999,17.150000,17.040001,17.090000,16.661119,164200
2016-12-12,16.860001,17.125000,16.785000,16.820000,16.397894,357000
2016-12-13,16.879999,16.980000,16.790001,16.930000,16.505136,107800
2016-12-14,17.035000,17.240000,17.010000,17.090000,16.661119,489000
2016-12-15,16.900000,17.000000,16.700001,16.825001,16.402771,527200
2016-12-16,16.549999,16.790001,16.299999,16.535000,16.120049,374600
2016-12-19,16.545000,16.735001,16.545000,16.674999,16.256535,111400
2016-12-20,16.934999,17.155001,16.709999,16.934999,16.510008,811600
2016-12-21,16.820000,16.850000,16.770000,16.785000,16.363775,96400
2016-12-22,16.730000,16.850000,16.730000,16.760000,16.339399,194800
2016-12-23,16.740000,16.825001,16.740000,16.799999,16.378395,53000
2016-12-27,16.650000,16.875000,16.650000,16.709999,16.290655,68600
2016-12-28,16.825001,16.825001,16.625000,16.705000,16.285780,71000
2016-12-29,16.650000,16.700001,16.400000,16.424999,16.012806,142400
2016-12-30,16.475000,16.690001,16.475000,16.514999,16.100548,88200
2017-01-03,16.500000,16.625000,16.500000,16.615000,16.198040,185200
2017-01-04,16.990000,17.094999,16.809999,17.094999,16.665993,264400
2017-01-05,17.565001,17.674999,17.375000,17.620001,17.177818,317000
2017-01-06,17.924999,18.100000,17.750000,18.014999,17.562906,189600
2017-01-09,18.125000,18.125000,17.920000,17.980000,17.528786,225800
2017-01-10,18.045000,18.299999,18.010000,18.299999,17.840752,371200
2017-01-11,18.395000,18.440001,18.225000,18.305000,17.845629,246000
2017-01-12,18.325001,18.424999,18.325001,18.410000,17.947992,89800
2017-01-13,18.270000,18.450001,18.270000,18.440001,17.977243,78200
2017-01-17,17.990000,18.155001,17.975000,18.135000,17.679893,165800
2017-01-18,18.315001,18.389999,18.275000,18.334999,17.874874,240200
2017-01-19,17.885000,18.330000,17.885000,18.065001,17.611650,75200
2017-01-20,18.365000,18.430000,18.230000,18.420000,17.957743,77200
2017-01-23,18.400000,18.590000,18.325001,18.590000,18.123476,170800
2017-01-24,18.754999,18.920000,18.750000,18.860001,18.386702,434600
2017-01-25,19.160000,19.334999,19.025000,19.315001,18.830284,326600
2017-01-26,19.510000,19.750000,19.504999,19.635000,19.142252,163800
2017-01-27,19.450001,19.525000,19.395000,19.405001,18.918024,230400
2017-01-30,19.365000,19.405001,19.055000,19.145000,18.664547,413600
2017-01-31,19.035000,19.330000,19.035000,19.250000,18.766912,121600
2017-02-01,19.620001,19.620001,19.264999,19.525000,19.035011,287400
2017-02-02,19.420000,19.590000,19.174999,19.205000,18.723042,72000
2017-02-03,19.200001,19.260000,18.959999,19.094999,18.615803,104600
2017-02-06,19.065001,19.299999,19.000000,19.299999,18.815657,179200
2017-02-07,19.370001,19.375000,19.145000,19.334999,18.849779,2670000
2017-02-08,19.410000,19.670000,19.405001,19.655001,19.161753,252800
2017-02-09,19.635000,19.660000,19.180000,19.565001,19.074009,127600
2017-02-10,19.434999,19.580000,19.285000,19.375000,18.888775,87000
2017-02-13,19.049999,19.219999,19.000000,19.070000,18.591431,291600
2017-02-14,18.995001,19.045000,18.655001,18.870001,18.396448,132600
2017-02-15,19.129999,19.129999,18.830000,18.950001,18.474442,158800
2017-02-16,18.945000,18.975000,18.875000,18.945000,18.469568,86400
2017-02-17,18.875000,19.555000,18.660000,19.555000,19.064259,229200
2017-02-21,19.195000,19.434999,19.195000,19.325001,18.840031,310600
2017-02-22,19.250000,19.344999,19.200001,19.245001,18.762041,106200
2017-02-23,19.184999,19.260000,19.075001,19.110001,18.630428,676000
2017-02-24,19.080000,19.100000,18.955000,19.055000,18.576807,137200
2017-02-27,18.799999,18.799999,18.670000,18.740000,18.269711,89400
2017-02-28,18.670000,18.775000,18.559999,18.680000,18.211218,155000
2017-03-01,18.975000,19.120001,18.805000,19.105000,18.625551,196800
2017-03-02,18.680000,18.875000,18.629999,18.695000,18.225840,102200
2017-03-03,18.350000,18.575001,18.344999,18.540001,18.074734,99800
2017-03-06,18.584999,18.584999,18.450001,18.495001,18.030861,120200
2017-03-07,18.600000,18.725000,18.465000,18.469999,18.006489,153400
2017-03-08,18.575001,18.575001,18.420000,18.485001,18.021112,133000
2017-03-09,18.295000,18.295000,18.049999,18.059999,17.606775,550000
2017-03-10,18.075001,18.155001,17.950001,18.129999,17.675018,370800
2017-03-13,18.250000,18.475000,18.235001,18.360001,17.899248,139200
2017-03-14,18.295000,18.370001,18.225000,18.270000,17.811508,70800
2017-03-15,18.174999,18.420000,18.174999,18.400000,17.938244,56600
2017-03-16,18.684999,18.790001,18.665001,18.690001,18.220966,333000
2017-03-17,18.719999,18.760000,18.549999,18.584999,18.118601,149600
2017-03-20,18.605000,18.650000,18.540001,18.559999,18.094229,106600
2017-03-21,18.215000,18.504999,18.094999,18.110001,17.655521,124800
2017-03-22,18.049999,18.110001,18.014999,18.065001,17.611650,72000
2017-03-23,18.049999,18.065001,17.985001,18.035000,17.582403,234600
2017-03-24,17.855000,18.000000,17.820000,17.990000,17.538532,110400
2017-03-27,17.700001,17.860001,17.674999,17.855000,17.406921,67600
2017-03-28,17.750000,17.934999,17.750000,17.920000,17.567711,73400
2017-03-29,17.910000,18.100000,17.834999,18.084999,17.729464,154000
2017-03-30,17.905001,17.905001,17.830000,17.860001,17.508890,56400
2017-03-31,17.700001,17.770000,17.570000,17.754999,17.405951,74000
2017-04-03,17.735001,17.799999,17.650000,17.795000,17.445168,60800
2017-04-04,17.565001,17.650000,17.514999,17.565001,17.219690,108600
2017-04-05,17.945000,18.020000,17.910000,17.930000,17.577513,117600
2017-04-06,17.905001,17.945000,17.840000,17.870001,17.518692,170800
2017-04-07,18.075001,18.145000,18.055000,18.059999,17.704954,81600
2017-04-10,17.934999,18.070000,17.934999,18.004999,17.651039,114400
2017-04-11,18.059999,18.139999,18.049999,18.125000,17.768681,71000
2017-04-12,17.844999,17.870001,17.775000,17.860001,17.508890,80400
2017-04-13,17.715000,17.750000,17.690001,17.709999,17.361837,57400
2017-04-17,17.504999,17.600000,17.504999,17.584999,17.239294,260000
2017-04-18,17.635000,17.725000,17.615000,17.705000,17.356937,455000
2017-04-19,18.075001,18.100000,17.969999,17.995001,17.641237,384800
2017-04-20,18.400000,18.565001,18.370001,18.475000,18.111797,491400
2017-04-21,18.510000,18.570000,18.500000,18.555000,18.190228,338800
2017-04-24,18.645000,18.730000,18.625000,18.709999,18.342178,380200
2017-04-25,18.870001,18.950001,18.865000,18.930000,18.557854,463200
2017-04-26,18.740000,18.795000,18.715000,18.740000,18.371586,193400
2017-04-27,18.844999,18.905001,18.825001,18.879999,18.508837,551600
2017-04-28,18.959999,18.985001,18.879999,18.959999,18.587261,350600
2017-05-01,18.959999,19.000000,18.834999,18.985001,18.611771,171400
2017-05-02,19.000000,19.000000,18.840000,18.985001,18.611771,393000
2017-05-03,18.900000,18.985001,18.405001,18.520000,18.155914,598200
2017-05-04,18.535000,18.645000,18.355000,18.559999,18.195127,351400
2017-05-05,18.520000,18.690001,18.495001,18.684999,18.317669,137400
2017-05-08,19.150000,19.150000,18.950001,19.020000,18.646084,253200
2017-05-09,18.840000,19.000000,18.840000,18.915001,18.543150,255800
2017-05-10,19.000000,19.190001,18.975000,19.125000,18.749022,551600
2017-05-11,19.379999,19.514999,19.309999,19.514999,19.131355,417400
2017-05-12,19.035000,19.170000,19.035000,19.100000,18.724514,156000
2017-05-15,18.764999,18.780001,18.700001,18.745001,18.376492,252600
2017-05-16,19.020000,19.020000,18.870001,18.990000,18.616674,261400
2017-05-17,18.975000,19.139999,18.815001,18.830000,18.459820,287000
2017-05-18,18.495001,18.809999,18.385000,18.764999,18.396095,395000
2017-05-19,18.885000,19.075001,18.764999,19.014999,18.641182,428600
2017-05-22,19.250000,19.350000,19.080000,19.344999,18.964693,364000
2017-05-23,19.430000,19.430000,19.135000,19.170000,18.793135,342800
2017-05-24,19.115000,19.219999,18.975000,19.055000,18.680397,166400
2017-05-25,19.740000,19.900000,19.629999,19.900000,19.508783,639000
2017-05-26,19.875000,20.125000,19.875000,20.110001,19.714657,674400
2017-05-30,20.174999,20.375000,19.969999,20.295000,19.896021,699200
2017-05-31,20.315001,20.424999,20.205000,20.285000,19.886215,397000
2017-06-01,20.200001,20.340000,20.100000,20.320000,19.920528,339800
2017-06-02,20.330000,20.475000,20.160000,20.475000,20.072481,444600
2017-06-05,20.514999,20.719999,20.514999,20.695000,20.288157,216800
2017-06-06,20.545000,20.545000,20.360001,20.389999,19.989151,249600
2017-06-07,20.434999,20.500000,20.375000,20.459999,20.057774,488400
2017-06-08,20.975000,21.365000,20.895000,21.240000,20.822443,1635000
2017-06-09,21.424999,21.840000,21.150000,21.190001,20.773424,1929400
2017-06-12,20.955000,21.065001,20.775000,20.940001,20.528339,489400
2017-06-13,20.775000,20.775000,20.555000,20.580000,20.175417,1442000
2017-06-14,20.605000,20.635000,20.450001,20.475000,20.072481,1641200
2017-06-15,19.965000,20.100000,19.889999,20.100000,19.704853,1069800
2017-06-16,20.520000,20.620001,20.420000,20.545000,20.141106,177000
2017-06-19,20.725000,21.014999,20.650000,20.965000,20.552847,650000
2017-06-20,20.830000,21.065001,20.719999,20.955000,20.543045,706600
2017-06-21,20.645000,20.825001,20.549999,20.815001,20.405796,546800
2017-06-22,20.875000,20.889999,20.709999,20.850000,20.440107,253800
2017-06-23,20.825001,20.844999,20.629999,20.830000,20.420502,379800
2017-06-26,20.750000,20.875000,20.674999,20.674999,20.268547,805400
2017-06-27,20.575001,20.850000,20.575001,20.730000,20.322468,1250800
2017-06-28,20.584999,20.730000,20.475000,20.719999,20.312664,843600
2017-06-29,20.549999,20.570000,20.250000,20.365000,19.964643,456000
2017-06-30,20.225000,20.400000,20.225000,20.350000,19.949938,601200
2017-07-03,20.264999,20.290001,20.160000,20.174999,19.778379,179200
2017-07-05,19.830000,19.900000,19.625000,19.879999,19.489180,539200
2017-07-06,19.760000,19.865000,19.745001,19.770000,19.381342,1060600
2017-07-07,19.764999,19.764999,19.629999,19.690001,19.302914,361000
2017-07-10,19.660000,19.660000,19.545000,19.645000,19.258795,212600
2017-07-11,19.924999,20.025000,19.809999,20.025000,19.631329,293800
2017-07-12,20.075001,20.209999,20.004999,20.200001,19.802887,502800
2017-07-13,20.004999,20.129999,20.004999,20.125000,19.729361,379200
2017-07-14,20.150000,20.590000,20.125000,20.535000,20.131302,510600
2017-07-17,20.400000,20.615000,20.334999,20.344999,19.945036,678600
2017-07-18,20.320000,20.495001,20.235001,20.490000,20.087185,375800
2017-07-19,20.670000,20.805000,20.535000,20.795000,20.386189,260000
2017-07-20,20.750000,20.775000,20.655001,20.725000,20.317568,248000
2017-07-21,20.674999,20.719999,20.600000,20.709999,20.302860,179400
2017-07-24,20.725000,20.865000,20.725000,20.830000,20.420502,160600
2017-07-25,21.055000,21.055000,20.825001,21.045000,20.631275,153600
2017-07-26,21.004999,21.055000,20.865000,21.025000,20.611670,181200
2017-07-27,21.100000,21.105000,20.850000,20.900000,20.489126,755400
2017-07-28,20.760000,20.770000,20.625000,20.760000,20.351877,229800
2017-07-31,20.370001,20.375000,20.025000,20.075001,19.680346,267600
2017-08-01,19.805000,20.400000,19.805000,20.315001,19.915627,3047200
2017-08-02,20.049999,20.150000,19.650000,19.855000,19.464668,4288400
2017-08-03,19.879999,20.150000,19.879999,20.110001,19.714657,675200
2017-08-04,20.075001,20.084999,20.000000,20.070000,19.675444,309200
2017-08-07,20.275000,20.575001,20.129999,20.575001,20.170515,217200
2017-08-08,20.275000,20.315001,20.150000,20.174999,19.778379,167000
2017-08-09,20.065001,20.125000,19.825001,19.940001,19.547998,269800
2017-08-10,19.900000,19.945000,19.700001,19.750000,19.361732,286600
2017-08-11,19.600000,19.690001,19.584999,19.665001,19.278408,168800
2017-08-14,19.690001,19.924999,19.639999,19.920000,19.528393,352800
2017-08-15,19.940001,19.980000,19.799999,19.910000,19.518585,241800
2017-08-16,19.830000,19.934999,19.700001,19.930000,19.538197,258600
2017-08-17,20.000000,20.245001,19.985001,20.100000,19.704853,1020000
2017-08-18,20.045000,20.110001,19.930000,20.100000,19.704853,479600
2017-08-21,19.815001,19.920000,19.760000,19.905001,19.513687,402800
2017-08-22,19.965000,20.139999,19.855000,20.125000,19.729361,612200
2017-08-23,20.135000,20.174999,20.004999,20.040001,19.646032,149200
2017-08-24,20.145000,20.200001,19.975000,20.135000,19.739164,305800
2017-08-25,20.225000,20.290001,20.129999,20.250000,19.851904,222600
2017-08-28,20.250000,20.299999,20.110001,20.195000,19.797985,198800
2017-08-29,20.084999,20.120001,19.990000,20.049999,19.655834,147000
2017-08-30,20.145000,20.160000,20.025000,20.150000,19.753872,540600
2017-08-31,20.299999,20.400000,20.200001,20.365000,19.964643,843400
2017-09-01,20.305000,20.424999,20.184999,20.360001,19.959743,337000
2017-09-05,19.719999,19.799999,19.629999,19.715000,19.327419,339600
2017-09-06,19.785000,19.799999,19.690001,19.790001,19.400948,150400
2017-09-07,19.700001,19.700001,19.600000,19.684999,19.298010,162400
2017-09-08,19.705000,19.705000,19.490000,19.504999,19.121548,214200
2017-09-11,19.504999,19.799999,19.504999,19.760000,19.371536,931200
2017-09-12,19.545000,19.770000,19.545000,19.709999,19.322519,407400
2017-09-13,19.610001,19.665001,19.500000,19.535000,19.150959,222800
2017-09-14,19.290001,19.450001,19.225000,19.325001,18.945089,214800
2017-09-15,19.450001,19.510000,19.270000,19.459999,19.077433,289200
2017-09-18,19.475000,19.549999,19.450001,19.495001,19.111744,295400
2017-09-19,19.790001,20.639999,19.790001,20.520000,20.116594,1394200
2017-09-20,20.684999,20.799999,20.500000,20.510000,20.106794,779600
2017-09-21,20.465000,20.465000,20.285000,20.285000,19.886215,143600
2017-09-22,20.389999,20.684999,20.209999,20.504999,20.101891,545600
2017-09-25,20.385000,20.510000,19.910000,19.910000,19.518585,674600
2017-09-26,20.235001,20.325001,20.080000,20.139999,19.744066,407800
